time,places,tweet
2023-03-25 09:51:37,black she/her ,"This is rich coming from the fact you like exo....

Like let's be real. Exo has done and said very problematic things with actual proof. Yet you blaming jay for the action of his friends with no proof...

I mean I like exo too, but be for real. https://t.co/khKeRyqk19"
2023-03-25 09:51:22,est. 2023 | 🇵🇭 based ,🏷 wts lfb ph kpop mailing stickers customized bns packing materials bts txt enhypen svt skz exo ateez nct astro cravity cix treasure theboyz oneus tbz &amp;team newjeans le sserafim aespa twice itzy stayc blackpink rv ive fifty fifty (g)i-dle aespa mamamoo nmixx kep1er fromis_9 pc https://t.co/vNScBdo94L
2023-03-25 07:17:55,,"Guys vooote our Nini deserves his 2nd win let's work together send sms and vote on mubeat for him 💪 we are one for Kai we are one for EXO 🤗
#KAI_Rover #KAI1stWin #KAI #Rover1stWin #EXO #weareoneEXO #kimkai @weareoneEXO https://t.co/rYuE5AWQPK"
2023-03-25 07:17:54,EXO,"Here the link for download the app👇🏻 (log in/ sign in with your acc, first)

🔗 https://t.co/JBNGimSlyy

Thank you for your support🐻

#KAI #카이 #EXO #엑소 #weareoneEXO
#Rover #KAI_Rover @weareoneEXO https://t.co/NBUizz0TJf https://t.co/fUjrlh08wa"
2023-03-25 07:17:47,,@weareoneEXO What?????? Exo acct?????
2023-03-25 07:17:45,exoplanet,Omg merchiee posting about this 😲 . Fighting EXO Ls. Fighting new admin let's continue like this 🔥😳 https://t.co/0eBWfnElee
2023-03-25 07:17:40,Dalam Hati Nad,"Seeing Lay is trending, SHEESH lets go EXO"
2023-03-25 07:17:55,,"Guys vooote our Nini deserves his 2nd win let's work together send sms and vote on mubeat for him 💪 we are one for Kai we are one for EXO 🤗
#KAI_Rover #KAI1stWin #KAI #Rover1stWin #EXO #weareoneEXO #kimkai @weareoneEXO https://t.co/rYuE5AWQPK"
2023-03-25 07:17:54,EXO,"Here the link for download the app👇🏻 (log in/ sign in with your acc, first)

🔗 https://t.co/JBNGimSlyy

Thank you for your support🐻

#KAI #카이 #EXO #엑소 #weareoneEXO
#Rover #KAI_Rover @weareoneEXO https://t.co/NBUizz0TJf https://t.co/fUjrlh08wa"
2023-03-25 07:17:47,,@weareoneEXO What?????? Exo acct?????
2023-03-25 07:17:45,exoplanet,Omg merchiee posting about this 😲 . Fighting EXO Ls. Fighting new admin let's continue like this 🔥😳 https://t.co/0eBWfnElee
2023-03-25 07:17:40,Dalam Hati Nad,"Seeing Lay is trending, SHEESH lets go EXO"
2023-03-25 04:44:01,,Pls I want to see Yixing with the rest of the EXO members!!! 😭😭😭 https://t.co/99g5TstGtr
2023-03-25 04:44:01,,Pls I want to see Yixing with the rest of the EXO members!!! 😭😭😭 https://t.co/99g5TstGtr
2023-03-25 02:10:35,sekaisoo | exo:ot9,sehuuuun i miss youuuuu https://t.co/cjGuqZKFjL
2023-03-25 02:10:24,Metru Nui,Oh he's so silly https://t.co/rqNCGMsqAA
